milage,accident,price,engine_hp,brand_id,model_id,fuel_type_id,transmission_norm,age
40,0,18500,252.0,14,1690,3,0,23
125,0,30000,410.0,44,25,3,0,11
31,1,35000,316.0,14,691,1,0,12
7,0,49000,302.0,53,1289,5,0,3
92,0,26816,304.0,22,846,3,0,7
108,0,9500,132.0,14,717,3,0,16
2,0,194965,473.0,43,146,3,0,2
5,0,88900,490.0,9,510,3,0,2
48,0,9500,220.0,14,671,3,0,26
88,0,28000,252.0,43,1028,3,2,7
106,0,19000,300.0,0,1882,3,0,13
134,1,29999,339.0,9,1629,3,0,8
68,0,30989,304.0,9,1721,3,0,7
29,0,38880,329.0,36,551,3,0,7
83,1,31000,414.0,4,970,3,0,13
39,0,54500,450.0,14,681,0,0,6
92,1,30000,295.0,53,867,3,0,6
134,1,9500,260.0,48,1583,3,1,16
103,0,20500,380.0,27,925,3,0,13
176,0,3750,160.0,17,361,3,1,21
58,1,20000,315.0,14,1122,3,1,15
64,0,64000,450.0,14,676,0,0,7
25,1,49999,265.0,43,312,3,2,9
134,0,11500,340.0,9,505,3,0,27
83,1,16000,290.0,14,650,3,0,12
59,0,18200,255.0,4,1879,3,1,17
81,1,26000,295.0,27,1323,3,0,9
5,0,19500,120.0,19,251,3,0,3
67,0,38500,375.0,14,639,3,0,5
65,0,19500,240.0,4,44,3,2,9
81,0,10000,175.0,14,738,3,0,11
53,0,39500,375.0,14,670,3,0,5
16,0,62890,447.0,14,665,3,0,4
202,1,11000,345.0,11,1338,3,0,19
107,0,14000,140.0,17,462,3,0,12
30,0,44000,247.0,26,1438,3,0,5
36,0,20000,159.0,53,1661,3,1,14
39,1,45998,385.0,14,681,1,0,6
5,0,64000,188.0,36,1612,3,0,3
97,1,45000,370.0,44,25,0,0,6
110,1,6000,230.0,4,44,3,0,14
53,1,25000,290.0,14,650,1,0,8
110,0,30999,355.0,9,1628,1,0,9
218,1,4999,170.0,34,1026,3,1,19
106,0,9500,280.0,20,743,3,1,22
140,0,11800,324.0,9,655,1,0,13
144,0,9999,210.0,14,643,3,0,15
21,0,69000,277.0,9,1630,0,0,3
130,0,24500,429.0,36,762,3,0,10
108,0,6500,160.0,14,717,3,0,13
10,0,28000,152.0,50,523,3,0,3
75,1,12000,306.0,19,809,3,2,14
74,1,7858,170.0,10,1703,3,0,16
30,0,89750,550.0,43,1193,3,0,7
135,1,19900,280.0,17,1210,3,0,9
17,0,40998,232.0,36,769,3,0,3
36,0,49500,335.0,3,202,4,0,6
71,0,18900,250.0,14,577,3,0,5
25,1,36599,304.0,11,539,3,0,3
109,0,13349,240.0,4,43,3,0,10
7,0,43900,232.0,1,1371,3,0,2
90,0,10199,335.0,36,760,3,0,18
192,1,6450,207.0,14,1353,3,0,23
32,0,70000,453.0,4,971,3,2,7
6,0,41500,241.0,54,824,3,0,3
36,0,36990,270.0,53,84,3,0,4
142,1,13500,320.0,15,1869,1,0,11
83,0,16500,272.0,8,239,3,0,9
80,0,14800,261.0,39,1863,3,0,13
32,0,51000,315.0,14,317,3,0,4
68,0,18000,230.0,4,43,3,0,14
26,0,43837,270.0,53,81,3,0,4
12,0,169000,540.0,43,161,3,0,7
170,1,11200,282.0,53,1738,3,0,20
4,0,92000,475.0,14,675,0,0,2
46,0,40000,380.0,26,1440,3,0,7
190,0,15900,350.0,14,682,0,0,17
41,0,39750,340.0,43,1030,3,0,7
42,0,45000,451.0,36,339,3,0,11
135,0,8500,260.0,39,1200,3,0,11
21,0,42850,304.0,22,817,3,0,5
2,0,185950,443.0,43,153,3,0,2
33,0,59000,450.0,14,681,0,0,6
68,0,12500,175.0,14,738,3,0,9
405,0,6000,185.0,17,257,3,0,12
117,0,17000,248.0,4,48,3,0,7
183,1,7700,300.0,0,1000,3,0,18
52,0,59980,339.0,9,1629,3,0,4
60,0,68995,464.0,9,1626,3,0,4
123,0,15000,400.0,8,379,3,1,19
20,0,29998,201.0,24,1152,2,0,3
38,0,37400,232.0,4,1790,3,0,4
13,1,83499,321.0,43,1679,2,0,4
44,0,62000,237.0,17,1459,3,1,17
124,1,9500,147.0,27,855,4,0,15
134,0,21500,310.0,28,1143,1,0,12
57,1,37500,375.0,14,670,3,0,5
100,0,19980,170.0,24,918,3,0,4
61,0,29000,416.0,52,1097,2,0,13
16,0,34500,240.0,4,1880,3,0,11
126,1,12950,240.0,4,98,3,0,10
164,0,16490,310.0,14,636,1,0,12
90,0,16000,288.0,7,590,3,0,10
93,0,22500,493.0,36,1496,3,0,20
128,0,8500,181.0,31,495,3,0,13
71,0,52999,520.0,43,431,3,2,8
115,0,4400,172.0,48,1756,4,0,16
99,0,56750,350.0,44,26,0,0,7
88,0,44000,395.0,44,11,4,0,6
6,0,48500,310.0,9,1722,3,0,2
28,0,49998,309.0,27,1322,3,0,4
16,0,36900,227.0,34,387,3,0,2
88,0,11499,308.0,8,1510,1,0,13
85,0,9000,101.0,12,92,3,0,12
16,0,69500,329.0,36,565,2,0,3
84,1,6950,172.0,31,496,3,1,16
22,1,74999,523.0,4,1808,3,2,3
100,1,24900,386.0,27,925,3,0,12
8,0,57300,300.0,16,791,3,2,2
43,0,17999,232.0,31,858,3,0,9
23,0,38900,232.0,4,100,3,0,5
118,1,12500,360.0,22,845,3,0,14
65,1,26450,278.0,53,1665,3,0,7
48,0,31995,300.0,43,151,3,1,24
13,0,39500,285.0,22,820,3,0,5
29,0,62999,707.0,11,446,3,0,7
79,0,17500,180.0,22,1355,3,0,8
9,0,61500,430.0,14,660,4,0,4
106,1,9400,385.0,21,1840,3,0,14
4,0,51074,369.0,44,10,3,0,3
90,0,16750,210.0,54,827,3,0,9
46,0,38000,400.0,43,1031,3,2,9
18,0,60000,503.0,4,1792,3,0,5
164,1,16500,270.0,27,1320,3,0,12
55,1,25500,170.0,15,1688,3,0,5
36,0,24980,309.0,39,1055,3,0,3
14,0,36500,247.0,55,1476,4,0,3
116,1,12500,173.0,50,1167,3,0,12
16,0,46999,369.0,44,10,3,0,3
133,0,8500,201.0,43,311,3,1,28
45,0,33500,300.0,14,650,3,0,5
102,0,23000,365.0,14,660,3,0,12
163,1,18000,325.0,14,630,0,0,21
4,0,129000,617.0,4,991,3,0,2
43,0,66200,440.0,43,1190,3,0,9
145,0,6000,155.0,34,1064,3,2,13
85,0,32750,355.0,15,1545,3,0,9
16,0,111000,188.0,36,1612,0,0,3
93,1,11900,335.0,36,759,3,0,14
11,0,50204,369.0,44,4,3,0,3
25,0,32500,235.0,27,1138,3,2,6
90,0,21800,300.0,4,74,3,0,11
96,0,34000,355.0,15,1868,3,0,8
80,0,23000,280.0,17,1210,3,0,9
35,0,37499,261.0,3,180,4,0,4
121,1,18387,201.0,17,466,3,0,5
14,0,204900,387.0,36,739,3,0,7
14,0,86999,325.0,43,1191,3,0,3
33,0,43500,322.0,4,128,5,0,6
30,0,31000,385.0,14,681,1,0,8
5,0,38500,250.0,28,504,3,0,3
84,0,14599,190.0,19,1590,3,0,8
72,1,26999,300.0,39,1052,3,0,6
94,1,30000,355.0,15,1869,3,0,10
88,0,39999,449.0,36,777,3,0,8
82,1,9499,270.0,8,375,3,0,15
94,0,6099,255.0,8,375,3,1,20
18,0,46000,318.0,14,644,4,0,3
132,0,18998,309.0,0,1295,3,0,9
4,0,42000,295.0,53,868,3,2,3
70,0,23000,220.0,54,827,3,2,7
170,0,5199,126.0,53,497,3,0,17
122,0,10500,166.0,17,585,3,0,17
58,0,13900,210.0,53,411,3,0,17
120,0,10500,378.0,19,802,3,2,15
178,0,5750,184.0,4,40,3,0,21
60,0,28750,333.0,4,970,3,1,23
78,0,43500,380.0,26,1427,3,0,6
18,0,78000,638.0,9,514,3,1,16
125,0,18000,200.0,17,1212,3,1,24
6,1,35999,232.0,27,1138,3,0,4
33,0,27500,228.0,54,827,3,1,6
87,0,20000,317.0,39,263,3,0,16
165,0,8700,225.0,27,1489,3,0,27
73,1,11500,210.0,53,412,3,0,17
22,0,54900,341.0,43,1030,3,0,5
6,0,53900,455.0,52,1109,2,0,2
61,1,25925,232.0,15,1688,3,0,6
105,0,10950,158.0,22,478,3,0,11
63,0,29900,333.0,3,1248,3,0,7
4,0,86500,430.0,14,677,3,0,3
8,0,42433,304.0,22,817,3,0,5
49,0,55460,309.0,28,1145,3,0,6
62,1,29950,329.0,36,355,3,0,9
5,1,48900,295.0,27,1320,3,0,4
13,1,46999,369.0,44,10,3,0,3
98,1,10500,166.0,38,1176,3,0,10
44,1,12500,200.0,19,1589,3,0,12
42,0,23600,310.0,14,1120,3,0,8
32,0,60500,389.0,4,1799,5,2,3
96,1,14999,199.0,19,1588,4,0,12
170,0,7700,244.0,17,1156,3,0,18
139,0,14500,300.0,9,471,3,0,16
135,0,18051,304.0,7,591,3,0,9
81,0,27890,320.0,4,967,3,1,10
10,0,324995,710.0,35,124,3,0,5
46,0,46120,352.0,24,1685,3,0,3
4,0,38000,400.0,9,505,3,1,18
80,0,45750,577.0,36,1455,3,0,10
44,0,18500,182.0,53,1080,2,0,4
57,0,23000,280.0,1,1368,3,2,8
65,0,40500,340.0,26,1426,3,0,6
133,1,14999,332.0,39,63,3,1,16
74,1,22995,248.0,4,48,3,0,7
3,0,73300,232.0,43,1027,3,0,2
68,0,18000,230.0,4,1,3,0,12
72,0,61000,577.0,36,227,3,0,7
71,0,22000,285.0,22,1771,3,0,11
65,0,47995,450.0,14,666,3,0,7
55,0,24000,154.0,11,1611,0,0,21
8,0,51500,456.0,4,984,3,2,6
135,0,3999,168.0,19,1586,3,2,15
62,1,21500,192.0,17,253,3,0,6
69,0,19500,321.0,8,373,3,0,11
78,0,13980,300.0,21,1847,3,0,19
37,0,49273,309.0,14,660,3,0,4
23,0,73500,420.0,9,1626,3,0,4
163,0,12000,320.0,9,1623,1,0,15
100,0,9975,230.0,26,1391,3,0,15
73,1,19950,268.0,50,1758,3,0,8
23,0,67500,440.0,14,641,3,0,3
71,1,17500,212.0,17,468,5,0,7
17,0,70999,422.0,44,54,0,0,3
240,0,18500,335.0,9,1575,0,0,14
120,0,19500,295.0,27,1327,4,2,12
88,0,19500,302.0,36,963,1,0,10
41,0,50000,335.0,4,1805,4,0,4
7,0,47500,455.0,9,401,3,1,3
23,0,43000,285.0,22,820,3,0,3
149,0,9995,182.0,26,1383,3,0,27
244,0,35500,440.0,14,681,0,0,8
46,0,37900,305.0,44,13,4,0,6
13,0,42998,232.0,3,1237,4,0,3
45,0,29999,395.0,44,14,3,0,8
18,0,29255,213.0,34,383,3,0,4
26,0,52999,341.0,4,136,3,0,5
44,0,29800,280.0,43,315,3,1,20
104,0,10500,213.0,9,1037,3,0,9
600,0,103000,420.0,8,614,3,0,2
45,0,7900,172.0,31,495,3,1,18
24,0,64000,285.0,22,816,3,0,3
36,0,21999,208.0,7,592,3,0,5
35,0,36999,295.0,53,868,3,0,5
165,1,4000,260.0,0,1003,3,0,22
15,0,69000,355.0,26,1430,4,0,4
120,0,15499,300.0,4,103,3,0,11
90,1,12000,306.0,39,59,3,1,18
112,1,14500,169.0,14,1714,3,0,10
150,0,16800,382.0,36,1495,3,0,17
2,0,240000,640.0,43,163,3,0,4
83,1,13995,245.0,19,1591,3,0,10
80,0,12000,180.0,3,1653,3,0,21
60,0,37000,316.0,55,1829,3,0,6
42,0,44900,260.0,44,4,0,0,4
72,0,49685,339.0,9,1671,3,0,4
128,0,13715,309.0,14,650,3,0,11
13,0,45000,346.0,14,1125,2,0,2
39,0,31500,455.0,9,399,3,0,8
12,0,54490,315.0,14,321,3,0,2
22,0,36800,287.0,10,1178,3,0,5
7,0,56515,425.0,52,1108,2,0,2
15,0,209991,577.0,25,871,3,0,8
32,0,50927,395.0,44,13,4,0,4
15,0,27350,200.0,53,140,3,0,5
80,0,23995,445.0,4,1806,3,2,9
76,0,44500,420.0,15,1866,3,0,7
62,1,18987,185.0,17,253,3,0,11
54,0,28700,404.0,32,812,3,0,8
9,0,31999,201.0,19,921,2,0,3
86,0,20900,300.0,4,73,3,0,11
148,1,9900,335.0,36,759,3,0,14
100,0,22989,285.0,15,1542,1,0,11
3,0,155700,808.0,11,445,3,0,7
3,0,74995,389.0,4,1799,5,0,2
78,1,29500,360.0,11,540,3,0,5
9,0,319900,394.0,13,79,3,0,6
17,0,31000,181.0,14,327,3,0,3
51,0,17500,143.0,17,463,3,1,10
8,0,62900,526.0,14,1531,3,1,7
99,1,6000,170.0,54,912,3,0,15
62,0,26288,213.0,34,385,3,0,4
130,0,15500,202.0,22,1765,3,1,16
94,1,28999,385.0,14,681,1,0,9
24,0,46500,455.0,52,1109,2,0,3
82,1,16995,240.0,4,97,3,0,9
68,0,15700,120.0,24,1359,3,0,4
97,0,28450,362.0,52,1091,2,0,11
131,1,5500,181.0,22,1771,3,1,28
23,0,29900,271.0,52,1086,2,0,5
31,0,197499,602.0,13,786,3,0,7
29,0,71000,523.0,4,1798,3,0,4
7,0,35619,181.0,34,1023,3,1,3
59,1,40999,400.0,14,681,0,0,11
78,1,22000,285.0,22,1769,3,0,13
24,0,46500,395.0,44,10,3,0,4
21,0,46105,369.0,44,10,3,0,5
108,0,35500,420.0,15,1866,3,0,9
117,0,26500,365.0,14,660,3,0,9
39,0,35000,400.0,9,505,3,2,19
94,0,9000,184.0,4,1876,3,1,21
50,1,21495,148.0,50,522,3,0,8
215,1,7350,235.0,27,795,3,0,21
17,0,45999,369.0,44,10,3,0,3
34,0,46552,447.0,14,670,3,0,3
9,0,68362,369.0,22,1762,3,0,3
96,0,9850,200.0,54,787,3,1,17
36,0,51700,577.0,36,228,3,0,9
106,0,4300,156.0,34,1074,3,0,17
10,0,48000,291.0,24,1682,3,0,2
3,0,63900,355.0,9,1671,3,0,3
16,0,39985,304.0,11,539,3,0,3
34,0,57999,469.0,36,209,3,0,5
185,1,7500,180.0,4,38,3,0,9
6,0,96900,387.0,43,1029,3,0,2
29,0,35645,309.0,17,1210,3,0,5
26,0,49998,232.0,36,770,3,0,5
62,0,34500,455.0,9,401,3,2,8
101,1,18500,340.0,21,1837,3,0,8
106,1,42900,385.0,44,54,0,0,12
87,0,20995,320.0,4,52,3,0,13
61,0,49999,450.0,3,1474,3,0,7
122,0,15999,363.0,10,32,3,0,11
100,0,62499,277.0,15,1537,0,0,3
170,1,5995,295.0,10,19,1,0,10
232,0,3000,292.0,14,671,3,0,15
95,0,12500,168.0,31,495,3,1,19
103,1,14200,268.0,53,1749,3,0,12
133,1,7900,147.0,53,406,4,0,14
163,0,14500,320.0,9,1671,1,0,13
64,0,37500,577.0,36,357,3,0,11
568,0,90788,760.0,14,1533,3,0,4
249,1,3500,220.0,27,1317,3,0,26
80,0,23999,340.0,43,1030,3,0,10
187,0,6299,300.0,14,671,3,0,21
182,0,6500,169.0,50,1165,3,0,16
23,0,76740,442.0,15,1546,0,0,3
37,1,50000,335.0,4,1805,3,0,5
10,0,89000,375.0,43,1679,2,0,3
152,1,13995,263.0,27,795,3,0,19
60,1,30500,380.0,14,659,3,0,21
33,1,17599,178.0,34,1075,3,1,21
48,0,38436,304.0,15,243,3,0,4
17,0,29000,208.0,36,1077,3,0,9
196,0,8999,310.0,14,634,1,0,14
74,0,4700,200.0,9,1110,3,0,25
140,1,14000,395.0,44,4,3,0,10
212,0,6500,210.0,22,475,3,0,19
77,1,34500,416.0,27,888,3,0,15
118,0,15000,365.0,14,1743,3,0,8
146,0,24500,420.0,8,603,3,0,9
39,0,43000,455.0,52,1109,2,0,5
130,0,7200,295.0,9,278,1,0,20
33,0,47850,325.0,14,660,3,0,4
1,0,46479,232.0,36,766,3,0,2
41,0,25000,285.0,22,1771,3,0,9
111,1,11500,287.0,39,59,3,1,21
49,0,75000,650.0,9,512,3,1,9
47,0,13300,260.0,42,1585,3,1,18
58,1,15900,185.0,19,1589,3,0,7
18,0,226000,464.0,36,1504,3,0,13
54,1,46500,450.0,28,1148,3,0,7
102,0,6700,255.0,39,1054,3,0,18
89,0,34000,270.0,14,1352,3,0,4
55,0,25000,340.0,21,1833,3,0,8
72,0,18750,240.0,28,1017,3,0,8
92,0,50000,420.0,8,604,3,0,5
160,0,4500,240.0,14,738,1,0,13
96,0,12000,302.0,36,549,3,0,13
133,1,17000,285.0,22,1778,3,0,11
149,0,10700,202.0,22,1771,3,0,15
110,0,16998,352.0,22,1771,3,0,14
91,0,27698,309.0,0,998,3,0,6
59,0,17000,147.0,54,908,3,0,6
48,0,21999,310.0,9,404,3,0,23
42,0,66000,650.0,9,512,3,1,9
54,0,75000,330.0,43,437,3,0,13
70,0,45855,300.0,43,423,3,0,7
84,0,21499,152.0,50,521,3,0,7
115,0,9000,360.0,4,130,3,0,18
112,1,26500,285.0,22,1769,3,0,12
53,0,69500,445.0,15,1546,0,0,5
32,0,54500,473.0,4,1786,3,0,4
73,0,16000,300.0,4,50,3,2,14
60,0,35900,285.0,22,1777,3,0,6
68,0,16000,132.0,53,500,3,2,9
47,1,29000,340.0,26,1382,3,0,8
18,1,62000,362.0,36,553,4,0,4
158,1,8250,191.0,14,734,4,0,13
50,0,26000,228.0,4,1783,3,0,8
82,0,12250,182.0,15,1687,3,0,15
17,0,26990,170.0,4,1889,2,0,6
16,0,35500,390.0,14,1128,3,1,22
54,0,67500,518.0,26,1437,3,0,5
90,0,35000,410.0,44,25,3,0,9
88,1,17777,225.0,14,561,1,0,12
12,0,28900,189.0,31,517,3,0,7
12,0,28995,395.0,44,8,3,0,6
199,1,5500,227.0,55,347,3,2,14
78,1,22999,510.0,36,1496,3,0,18
22,0,29500,208.0,53,408,4,0,7
101,1,12995,304.0,15,246,3,0,9
100,0,17816,304.0,9,889,3,0,6
24,0,38633,304.0,22,841,3,0,4
103,0,5200,210.0,22,960,3,0,22
91,0,7000,300.0,21,1839,3,0,16
23,1,23739,232.0,17,466,3,0,5
77,1,18749,175.0,50,1167,3,0,6
20,0,76000,380.0,26,1427,3,0,6
500,0,45900,425.0,52,1108,2,0,3
50,1,33900,302.0,27,569,3,0,6
20,0,36727,201.0,17,362,3,0,3
11,0,75000,505.0,1,1367,3,0,4
59,0,30900,225.0,4,47,3,1,20
34,0,64250,543.0,33,1740,3,0,21
24,0,37998,213.0,27,566,3,0,4
139,1,22000,161.0,36,1610,0,0,9
82,0,13999,302.0,36,549,3,0,13
285,0,6399,230.0,11,536,3,0,28
26,1,25307,304.0,44,17,1,0,8
127,1,16770,227.0,34,393,3,0,9
31,0,179900,580.0,43,163,3,2,6
27,0,38400,248.0,4,1790,3,0,4
93,0,18900,290.0,22,846,1,0,10
9,1,71200,335.0,4,1815,4,0,4
77,1,32999,429.0,36,1491,3,0,11
61,1,98000,582.0,5,488,3,0,9
146,1,15900,190.0,22,1772,3,0,20
34,0,16500,170.0,54,834,3,0,8
62,1,39860,232.0,22,1777,3,0,5
109,0,15998,281.0,24,1603,3,0,8
192,1,7390,278.0,27,924,3,0,19
83,0,15500,302.0,36,550,3,0,11
52,0,52000,518.0,52,1100,2,0,9
57,0,43500,395.0,44,13,3,0,5
104,1,4100,118.0,31,494,3,0,17
171,1,6500,190.0,22,460,3,0,29
18,0,29000,412.0,14,1122,3,0,12
39,0,51999,450.0,28,1148,3,0,6
38,0,45000,285.0,22,818,3,0,5
15,0,115000,385.0,43,435,3,1,9
168,0,6500,140.0,17,462,3,0,13
166,1,13000,290.0,22,845,1,0,13
19,0,82950,760.0,14,1533,3,2,4
46,0,75000,395.0,26,1377,4,0,3
201,1,7200,242.0,18,854,3,0,18
87,1,8900,182.0,24,1604,3,0,11
145,0,24950,355.0,15,1870,3,0,10
33,0,36500,285.0,22,1778,3,0,5
11,0,67800,557.0,52,1095,2,0,4
90,0,18000,310.0,3,185,3,2,11
27,0,37500,285.0,22,1764,4,0,4
87,0,18500,202.0,22,1771,3,1,15
76,1,13000,200.0,54,348,3,0,9
71,0,15500,308.0,8,1510,3,0,9
42,1,35000,500.0,43,431,3,2,16
267,1,8000,150.0,53,80,3,1,26
146,1,4200,200.0,38,573,3,0,22
9,0,82500,490.0,9,509,3,0,2
1,0,40000,228.0,53,780,3,0,3
22,0,89900,447.0,26,1416,3,0,4
20,0,26500,412.0,14,1122,3,0,13
20,0,44990,425.0,52,1108,2,0,5
114,0,17900,390.0,44,15,3,0,13
22,0,150000,550.0,25,797,3,0,12
3,0,54000,400.0,20,1245,3,2,3
42,0,12000,115.0,54,1886,2,0,9
12,0,92500,670.0,52,1102,2,0,3
27,0,52500,560.0,4,982,3,0,10
22,1,29430,170.0,24,918,3,0,3
60,0,18500,260.0,9,419,3,0,29
46,0,22888,200.0,50,294,3,1,12
36,0,26500,245.0,28,1018,3,0,6
13,0,61950,460.0,9,506,3,1,6
50,1,27000,248.0,3,1231,3,0,6
20,0,32250,227.0,34,392,3,2,7
36,1,31000,435.0,14,1121,3,1,9
21,0,217000,624.0,46,1763,3,0,9
7,0,51999,455.0,9,399,3,0,3
75,1,21900,300.0,4,1803,3,0,9
117,1,10900,290.0,39,1055,3,2,11
51,0,39900,381.0,53,1739,1,0,9
6,0,57999,295.0,20,1261,3,0,3
128,0,37999,286.0,38,944,3,1,19
15,0,39995,248.0,4,1790,3,2,4
119,0,29950,381.0,53,1736,3,0,9
88,1,12999,300.0,28,1040,3,0,19
149,0,7999,262.0,14,714,3,0,14
55,1,20995,220.0,3,1231,1,0,10
46,0,38532,309.0,14,669,3,0,4
57,0,29000,335.0,28,491,3,2,8
94,1,49900,518.0,52,1100,2,0,8
80,1,22500,293.0,22,846,3,0,8
12,1,12300,182.0,15,1689,3,0,12
8,0,84000,670.0,52,1102,2,0,3
16,0,78000,429.0,36,215,4,0,4
113,1,16000,265.0,50,898,3,1,12
74,0,15000,185.0,24,1163,3,0,7
99,0,11900,268.0,36,962,3,0,14
37,0,23999,174.0,54,299,3,0,7
186,1,6700,160.0,0,1315,3,0,20
58,0,27700,310.0,15,244,3,0,5
31,0,42500,325.0,14,660,3,0,5
43,0,46500,285.0,22,817,3,0,5
41,0,41598,309.0,53,1667,3,1,5
22,0,45000,320.0,24,570,2,0,3
13,0,53000,375.0,16,790,3,0,3
10,0,50000,400.0,14,646,3,2,3
75,0,21612,201.0,31,515,3,0,5
61,0,26485,213.0,34,385,3,0,4
142,1,4800,184.0,4,41,3,1,22
129,1,7950,106.0,53,1865,3,0,13
204,1,4900,310.0,9,652,1,0,15
116,0,22500,380.0,28,1146,3,0,9
2,0,62500,285.0,22,1770,4,0,2
72,1,35995,552.0,5,482,3,0,18
26,0,37899,295.0,27,1323,3,0,7
59,0,21000,248.0,4,70,3,0,8
26,0,104000,420.0,8,617,3,0,4
191,1,5500,140.0,17,462,3,1,17
38,0,59900,335.0,43,422,3,0,5
14,0,54000,480.0,14,1124,2,0,3
225,0,13600,202.0,8,241,3,0,12
123,0,24995,386.0,27,925,3,0,11
11,0,88900,420.0,8,614,3,0,4
67,0,20490,241.0,36,337,3,0,9
57,1,10500,132.0,19,1746,3,2,12
44,0,30000,350.0,9,505,3,0,23
60,0,26900,232.0,36,335,3,0,6
56,0,29950,365.0,24,1618,3,0,7
167,0,8000,300.0,55,1477,3,1,21
123,0,27499,360.0,9,1575,1,0,10
59,0,54995,380.0,26,1398,3,0,6
102,1,24500,355.0,15,1542,3,0,10
41,1,44800,339.0,9,1569,3,0,5
22,0,174900,580.0,43,163,3,0,6
19,0,69790,420.0,9,1631,3,0,3
32,0,128000,416.0,36,741,3,0,6
20,0,134900,379.0,43,143,3,0,2
105,0,10000,375.0,26,1426,3,0,14
123,0,38900,440.0,14,675,0,0,9
14,0,34999,228.0,50,294,3,1,3
101,0,15397,380.0,27,925,3,0,17
111,1,15000,375.0,26,1426,3,0,12
38,1,94995,420.0,8,617,3,0,4
41,0,21865,284.0,39,1200,3,0,5
100,0,5500,168.0,31,495,3,0,19
198,1,11000,150.0,0,876,3,2,12
21,1,42599,309.0,27,1320,3,0,4
52,0,76500,400.0,43,153,3,1,12
24,0,30000,189.0,31,858,3,1,3
61,1,46900,375.0,14,665,3,0,7
26,0,14999,170.0,4,1891,2,0,10
61,0,21800,187.0,34,386,3,2,7
54,0,32600,295.0,27,1324,3,0,5
14,0,77897,502.0,4,1798,3,0,2
33,0,33998,232.0,36,547,3,0,6
96,1,52500,325.0,43,151,3,1,19
162,0,32000,440.0,14,686,0,2,10
92,0,24999,232.0,4,1790,3,0,6
74,1,27000,395.0,44,14,3,0,8
49,0,17900,159.0,53,1661,3,1,16
125,0,8450,265.0,8,1511,3,0,14
69,0,20000,315.0,14,1122,3,0,15
148,0,19000,250.0,11,1342,0,0,21
122,0,10500,360.0,4,115,3,1,19
106,0,15000,265.0,50,897,3,1,13
113,1,16500,245.0,14,580,3,0,8
24,0,44315,352.0,24,1685,3,0,4
28,0,68750,670.0,52,1094,2,0,3
55,1,37050,395.0,44,13,3,0,7
161,0,17500,290.0,14,650,3,0,8
29,0,61350,385.0,36,224,3,0,6
52,1,20499,220.0,3,1231,1,0,9
120,0,20999,390.0,39,264,3,2,7
80,0,12500,302.0,36,1494,3,0,22
24,0,165000,542.0,5,305,3,0,4
4,0,55000,285.0,22,817,3,0,4
10,0,103500,444.0,4,965,3,2,5
63,0,18650,292.0,11,455,3,0,8
69,0,26500,335.0,28,1013,3,0,8
108,0,31380,369.0,53,1736,3,0,10
98,0,13998,300.0,4,50,3,2,17
52,0,34500,228.0,4,1784,3,2,6
24,0,99750,475.0,14,689,0,0,3
2,0,39500,188.0,36,1616,0,0,10
40,0,32500,303.0,11,440,3,0,4
39,0,31000,333.0,3,1462,3,0,13
84,0,35998,309.0,53,1667,3,0,7
13,0,56500,188.0,36,1612,0,0,4
52,0,28900,400.0,20,1239,3,2,7
120,1,36995,320.0,43,147,3,1,23
31,0,51999,375.0,14,638,3,0,4
1,0,92000,490.0,9,511,3,0,2
40,0,27900,255.0,36,334,3,0,6
100,0,9998,325.0,22,846,3,0,20
54,1,67000,707.0,11,456,3,0,5
49,0,23450,241.0,36,335,3,0,7
28,0,134999,443.0,43,153,3,0,5
2,0,275000,502.0,43,157,3,0,3
130,1,3499,275.0,8,531,3,0,18
4,0,69645,232.0,32,851,3,0,2
78,0,34500,449.0,36,1450,3,0,9
54,1,16000,160.0,9,1034,3,0,8
185,1,7500,260.0,39,1275,3,0,14
49,0,23500,201.0,36,1499,3,0,10
2,0,81500,401.0,15,1548,3,0,1
72,0,28000,295.0,27,1320,3,0,9
5,0,87500,464.0,9,511,3,0,5
42,0,27500,255.0,4,47,3,0,6
43,0,33500,255.0,36,767,3,0,5
102,0,31300,518.0,52,1090,2,0,9
11,0,80900,464.0,9,510,3,1,3
38,0,32500,247.0,21,1835,3,2,7
36,0,42995,273.0,14,670,3,0,4
2,0,54900,275.0,14,323,3,0,2
163,1,8900,200.0,49,706,3,1,11
14,0,35500,255.0,36,335,3,0,5
49,0,49573,339.0,9,1673,3,0,6
117,0,15000,333.0,4,970,3,0,23
25,0,65000,385.0,14,660,1,0,9
74,0,11499,170.0,4,1892,2,0,11
33,0,21990,328.0,20,745,3,0,12
124,0,6900,300.0,14,642,3,0,18
13,0,39990,248.0,4,1788,3,0,4
21,0,80000,430.0,2,1046,3,1,10
105,0,15000,320.0,9,1671,1,0,16
53,1,38500,310.0,14,1715,3,0,5
18,0,39998,213.0,27,566,3,0,4
64,1,41900,395.0,44,13,4,0,5
12,0,29999,191.0,14,1050,4,0,2
104,0,10500,225.0,4,1875,3,1,24
7,0,50000,455.0,9,399,3,1,3
9,0,92000,490.0,9,511,3,0,2
8,0,19000,260.0,42,1585,3,0,18
69,1,20997,304.0,8,1860,3,0,8
106,1,16600,270.0,53,864,3,0,14
68,1,55999,450.0,28,1148,3,0,5
14,0,43000,306.0,53,861,4,0,6
40,0,26999,220.0,3,168,3,2,7
92,0,12500,150.0,22,1768,3,1,22
5,0,36500,278.0,53,1664,3,0,3
